,Year_0,row_id,org2can
952,2022,2022_616,Training
953,2022,2022_620,Training
954,2022,2022_621,Training
955,2022,2022_623,Training
956,2022,2022_626,Training
957,2022,2022_627,Training
958,2022,2022_631,Training
959,2022,2022_632,Training
960,2022,2022_633,Training
961,2022,2022_638,Training
962,2022,2022_639,Training
963,2022,2022_655,Training
964,2022,2022_673,Training
965,2022,2022_676,Training
966,2022,2022_677,Training
967,2022,2022_678,Training
968,2022,2022_681,Training
969,2022,2022_684,Training
970,2022,2022_689,Training
971,2022,2022_691,Training
972,2022,2022_692,Training
973,2022,2022_695,Training
974,2022,2022_696,Training
975,2022,2022_697,Training
976,2022,2022_698,Training
977,2022,2022_714,Training
978,2022,2022_718,Training
979,2022,2022_724,Training
980,2022,2022_725,Training
981,2022,2022_727,Training
982,2022,2022_728,Training
983,2022,2022_731,Training
984,2022,2022_734,Training
985,2022,2022_735,Training
986,2022,2022_738,Training
987,2022,2022_739,Training
988,2022,2022_742,Training
989,2022,2022_743,Training
990,2022,2022_745,Training
991,2022,2022_750,Training
992,2022,2022_755,Training
993,2022,2022_757,Training
994,2022,2022_758,Training
995,2022,2022_761,Training
996,2022,2022_765,Training
997,2022,2022_766,Training
998,2022,2022_767,Training
999,2022,2022_768,Training
1000,2022,2022_770,Training
1001,2022,2022_771,Training
1002,2022,2022_773,Training
1003,2022,2022_780,Training
1004,2022,2022_782,Training
1005,2022,2022_784,Training
1006,2022,2022_786,Training
1007,2022,2022_793,Training
1008,2022,2022_794,Training
1009,2022,2022_796,Training
1010,2022,2022_800,Training
1011,2022,2022_805,Training
1012,2022,2022_806,Training
1013,2022,2022_808,Training
1014,2022,2022_813,Training
1015,2022,2022_814,Training
1016,2022,2022_816,Training
1017,2022,2022_817,Training
1018,2022,2022_820,Training
1019,2022,2022_822,Training
1020,2022,2022_823,Training
1021,2022,2022_825,Training
1022,2022,2022_829,Training
1023,2022,2022_832,Training
1024,2022,2022_833,Training
1025,2022,2022_834,Training
1026,2022,2022_848,Training
1027,2022,2022_849,Training
1028,2022,2022_851,Training
1029,2022,2022_864,Training
1030,2022,2022_868,Training
1031,2022,2022_872,Training
1032,2022,2022_876,Training
1033,2022,2022_883,Training
1034,2022,2022_884,Training
1035,2022,2022_897,Training
1036,2022,2022_900,Training
1037,2022,2022_903,Training
1038,2022,2022_906,Training
1039,2022,2022_907,Training
1040,2022,2022_908,Training
1041,2022,2022_912,Training
1042,2022,2022_915,Training
1043,2022,2022_919,Training
1044,2022,2022_921,Training
1045,2022,2022_922,Training
1046,2022,2022_923,Training
1047,2022,2022_929,Training
1048,2022,2022_930,Training
1049,2022,2022_938,Training
1050,2022,2022_940,Training
1051,2022,2022_941,Training
1052,2022,2022_943,Training
1053,2022,2022_945,Training
1054,2022,2022_946,Training
1055,2022,2022_949,Training
1056,2022,2022_958,Training
1057,2022,2022_959,Training
1058,2022,2022_962,Training
1059,2022,2022_966,Training
1060,2022,2022_967,Training
1061,2022,2022_969,Training
1062,2022,2022_970,Training
1063,2022,2022_971,Training
1064,2022,2022_973,Training
1065,2022,2022_974,Training
1066,2022,2022_976,Training
1067,2022,2022_980,Training
1068,2022,2022_983,Training
1069,2022,2022_984,Training
1070,2022,2022_988,Training
1071,2022,2022_991,Training
1072,2022,2022_994,Training
1073,2022,2022_996,Training
1074,2022,2022_997,Training
1075,2022,2022_998,Training
1076,2022,2022_999,Training
1077,2022,2022_1000,Training
1078,2022,2022_1001,Training
1079,2022,2022_0,Research software standards and interoperability definition
1080,2022,2022_1,Research software standards and interoperability definition
1081,2022,2022_9,Research software standards and interoperability definition
1082,2022,2022_14,Research software standards and interoperability definition
1083,2022,2022_15,Research software standards and interoperability definition
1084,2022,2022_16,Research software standards and interoperability definition
1085,2022,2022_21,Research software standards and interoperability definition
1086,2022,2022_22,Research software standards and interoperability definition
1087,2022,2022_25,Research software standards and interoperability definition
1088,2022,2022_26,Research software standards and interoperability definition
1089,2022,2022_28,Research software standards and interoperability definition
1090,2022,2022_30,Research software standards and interoperability definition
1091,2022,2022_32,Research software standards and interoperability definition
1092,2022,2022_33,Research software standards and interoperability definition
1093,2022,2022_35,Research software standards and interoperability definition
1094,2022,2022_40,Research software standards and interoperability definition
1095,2022,2022_41,Research software standards and interoperability definition
1096,2022,2022_43,Research software standards and interoperability definition
1097,2022,2022_45,Research software standards and interoperability definition
1098,2022,2022_47,Research software standards and interoperability definition
1099,2022,2022_53,Research software standards and interoperability definition
1100,2022,2022_54,Research software standards and interoperability definition
1101,2022,2022_55,Research software standards and interoperability definition
1102,2022,2022_60,Research software standards and interoperability definition
1103,2022,2022_61,Research software standards and interoperability definition
1104,2022,2022_62,Research software standards and interoperability definition
1105,2022,2022_63,Research software standards and interoperability definition
1106,2022,2022_67,Research software standards and interoperability definition
1107,2022,2022_73,Research software standards and interoperability definition
1108,2022,2022_74,Research software standards and interoperability definition
1109,2022,2022_76,Research software standards and interoperability definition
1110,2022,2022_77,Research software standards and interoperability definition
1111,2022,2022_81,Research software standards and interoperability definition
1112,2022,2022_82,Research software standards and interoperability definition
1113,2022,2022_86,Research software standards and interoperability definition
1114,2022,2022_88,Research software standards and interoperability definition
1115,2022,2022_89,Research software standards and interoperability definition
1116,2022,2022_90,Research software standards and interoperability definition
1117,2022,2022_95,Research software standards and interoperability definition
1118,2022,2022_98,Research software standards and interoperability definition
1119,2022,2022_106,Research software standards and interoperability definition
1120,2022,2022_114,Research software standards and interoperability definition
1121,2022,2022_116,Research software standards and interoperability definition
1122,2022,2022_117,Research software standards and interoperability definition
1123,2022,2022_122,Research software standards and interoperability definition
1124,2022,2022_123,Research software standards and interoperability definition
1125,2022,2022_125,Research software standards and interoperability definition
1126,2022,2022_132,Research software standards and interoperability definition
1127,2022,2022_134,Research software standards and interoperability definition
1128,2022,2022_139,Research software standards and interoperability definition
1129,2022,2022_140,Research software standards and interoperability definition
1130,2022,2022_156,Research software standards and interoperability definition
1131,2022,2022_158,Research software standards and interoperability definition
1132,2022,2022_159,Research software standards and interoperability definition
1133,2022,2022_162,Research software standards and interoperability definition
1134,2022,2022_165,Research software standards and interoperability definition
1135,2022,2022_169,Research software standards and interoperability definition
1136,2022,2022_170,Research software standards and interoperability definition
1137,2022,2022_175,Research software standards and interoperability definition
1138,2022,2022_177,Research software standards and interoperability definition
1139,2022,2022_178,Research software standards and interoperability definition
1140,2022,2022_179,Research software standards and interoperability definition
1141,2022,2022_182,Research software standards and interoperability definition
1142,2022,2022_183,Research software standards and interoperability definition
1143,2022,2022_184,Research software standards and interoperability definition
1144,2022,2022_189,Research software standards and interoperability definition
1145,2022,2022_194,Research software standards and interoperability definition
1146,2022,2022_203,Research software standards and interoperability definition
1147,2022,2022_204,Research software standards and interoperability definition
1148,2022,2022_208,Research software standards and interoperability definition
1149,2022,2022_210,Research software standards and interoperability definition
1150,2022,2022_214,Research software standards and interoperability definition
1151,2022,2022_218,Research software standards and interoperability definition
1152,2022,2022_220,Research software standards and interoperability definition
1153,2022,2022_223,Research software standards and interoperability definition
1154,2022,2022_224,Research software standards and interoperability definition
1155,2022,2022_226,Research software standards and interoperability definition
1156,2022,2022_228,Research software standards and interoperability definition
1157,2022,2022_229,Research software standards and interoperability definition
1158,2022,2022_231,Research software standards and interoperability definition
1159,2022,2022_235,Research software standards and interoperability definition
1160,2022,2022_236,Research software standards and interoperability definition
1161,2022,2022_239,Research software standards and interoperability definition
1162,2022,2022_243,Research software standards and interoperability definition
1163,2022,2022_247,Research software standards and interoperability definition
1164,2022,2022_251,Research software standards and interoperability definition
1165,2022,2022_252,Research software standards and interoperability definition
1166,2022,2022_263,Research software standards and interoperability definition
1167,2022,2022_264,Research software standards and interoperability definition
1168,2022,2022_266,Research software standards and interoperability definition
1169,2022,2022_268,Research software standards and interoperability definition
1170,2022,2022_271,Research software standards and interoperability definition
1171,2022,2022_274,Research software standards and interoperability definition
1172,2022,2022_278,Research software standards and interoperability definition
1173,2022,2022_282,Research software standards and interoperability definition
1174,2022,2022_285,Research software standards and interoperability definition
1175,2022,2022_286,Research software standards and interoperability definition
1176,2022,2022_289,Research software standards and interoperability definition
1177,2022,2022_290,Research software standards and interoperability definition
1178,2022,2022_292,Research software standards and interoperability definition
1179,2022,2022_294,Research software standards and interoperability definition
1180,2022,2022_296,Research software standards and interoperability definition
1181,2022,2022_299,Research software standards and interoperability definition
1182,2022,2022_302,Research software standards and interoperability definition
1183,2022,2022_303,Research software standards and interoperability definition
1184,2022,2022_308,Research software standards and interoperability definition
1185,2022,2022_310,Research software standards and interoperability definition
1186,2022,2022_313,Research software standards and interoperability definition
1187,2022,2022_315,Research software standards and interoperability definition
1188,2022,2022_316,Research software standards and interoperability definition
1189,2022,2022_317,Research software standards and interoperability definition
1190,2022,2022_321,Research software standards and interoperability definition
1191,2022,2022_325,Research software standards and interoperability definition
1192,2022,2022_327,Research software standards and interoperability definition
1193,2022,2022_329,Research software standards and interoperability definition
1194,2022,2022_330,Research software standards and interoperability definition
1195,2022,2022_333,Research software standards and interoperability definition
1196,2022,2022_338,Research software standards and interoperability definition
1197,2022,2022_341,Research software standards and interoperability definition
1198,2022,2022_342,Research software standards and interoperability definition
1199,2022,2022_346,Research software standards and interoperability definition
1200,2022,2022_348,Research software standards and interoperability definition
1201,2022,2022_352,Research software standards and interoperability definition
1202,2022,2022_353,Research software standards and interoperability definition
1203,2022,2022_357,Research software standards and interoperability definition
1204,2022,2022_359,Research software standards and interoperability definition
1205,2022,2022_362,Research software standards and interoperability definition
1206,2022,2022_363,Research software standards and interoperability definition
1207,2022,2022_375,Research software standards and interoperability definition
1208,2022,2022_376,Research software standards and interoperability definition
1209,2022,2022_378,Research software standards and interoperability definition
1210,2022,2022_379,Research software standards and interoperability definition
1211,2022,2022_384,Research software standards and interoperability definition
1212,2022,2022_391,Research software standards and interoperability definition
1213,2022,2022_392,Research software standards and interoperability definition
1214,2022,2022_393,Research software standards and interoperability definition
1215,2022,2022_396,Research software standards and interoperability definition
1216,2022,2022_397,Research software standards and interoperability definition
1217,2022,2022_398,Research software standards and interoperability definition
1218,2022,2022_403,Research software standards and interoperability definition
1219,2022,2022_404,Research software standards and interoperability definition
1220,2022,2022_405,Research software standards and interoperability definition
1221,2022,2022_408,Research software standards and interoperability definition
1222,2022,2022_411,Research software standards and interoperability definition
1223,2022,2022_415,Research software standards and interoperability definition
1224,2022,2022_417,Research software standards and interoperability definition
1225,2022,2022_418,Research software standards and interoperability definition
1226,2022,2022_420,Research software standards and interoperability definition
1227,2022,2022_422,Research software standards and interoperability definition
1228,2022,2022_423,Research software standards and interoperability definition
1229,2022,2022_426,Research software standards and interoperability definition
1230,2022,2022_428,Research software standards and interoperability definition
1231,2022,2022_433,Research software standards and interoperability definition
1232,2022,2022_436,Research software standards and interoperability definition
1233,2022,2022_440,Research software standards and interoperability definition
1234,2022,2022_441,Research software standards and interoperability definition
1235,2022,2022_444,Research software standards and interoperability definition
1236,2022,2022_446,Research software standards and interoperability definition
1237,2022,2022_449,Research software standards and interoperability definition
1238,2022,2022_452,Research software standards and interoperability definition
1239,2022,2022_453,Research software standards and interoperability definition
1240,2022,2022_456,Research software standards and interoperability definition
1241,2022,2022_457,Research software standards and interoperability definition
1242,2022,2022_458,Research software standards and interoperability definition
1243,2022,2022_459,Research software standards and interoperability definition
1244,2022,2022_473,Research software standards and interoperability definition
1245,2022,2022_474,Research software standards and interoperability definition
1246,2022,2022_475,Research software standards and interoperability definition
1247,2022,2022_476,Research software standards and interoperability definition
1248,2022,2022_480,Research software standards and interoperability definition
1249,2022,2022_481,Research software standards and interoperability definition
1250,2022,2022_483,Research software standards and interoperability definition
1251,2022,2022_486,Research software standards and interoperability definition
1252,2022,2022_487,Research software standards and interoperability definition
1253,2022,2022_492,Research software standards and interoperability definition
1254,2022,2022_493,Research software standards and interoperability definition
1255,2022,2022_494,Research software standards and interoperability definition
1256,2022,2022_495,Research software standards and interoperability definition
1257,2022,2022_497,Research software standards and interoperability definition
1258,2022,2022_498,Research software standards and interoperability definition
1259,2022,2022_499,Research software standards and interoperability definition
1260,2022,2022_501,Research software standards and interoperability definition
1261,2022,2022_502,Research software standards and interoperability definition
1262,2022,2022_504,Research software standards and interoperability definition
1263,2022,2022_519,Research software standards and interoperability definition
1264,2022,2022_520,Research software standards and interoperability definition
1265,2022,2022_521,Research software standards and interoperability definition
1266,2022,2022_523,Research software standards and interoperability definition
1267,2022,2022_524,Research software standards and interoperability definition
1268,2022,2022_525,Research software standards and interoperability definition
1269,2022,2022_527,Research software standards and interoperability definition
1270,2022,2022_529,Research software standards and interoperability definition
1271,2022,2022_530,Research software standards and interoperability definition
1272,2022,2022_534,Research software standards and interoperability definition
1273,2022,2022_539,Research software standards and interoperability definition
1274,2022,2022_540,Research software standards and interoperability definition
1275,2022,2022_543,Research software standards and interoperability definition
1276,2022,2022_544,Research software standards and interoperability definition
1277,2022,2022_545,Research software standards and interoperability definition
1278,2022,2022_546,Research software standards and interoperability definition
1279,2022,2022_549,Research software standards and interoperability definition
1280,2022,2022_556,Research software standards and interoperability definition
1281,2022,2022_559,Research software standards and interoperability definition
1282,2022,2022_561,Research software standards and interoperability definition
1283,2022,2022_566,Research software standards and interoperability definition
1284,2022,2022_570,Research software standards and interoperability definition
1285,2022,2022_571,Research software standards and interoperability definition
1286,2022,2022_576,Research software standards and interoperability definition
1287,2022,2022_577,Research software standards and interoperability definition
1288,2022,2022_579,Research software standards and interoperability definition
1289,2022,2022_581,Research software standards and interoperability definition
1290,2022,2022_585,Research software standards and interoperability definition
1291,2022,2022_588,Research software standards and interoperability definition
1292,2022,2022_589,Research software standards and interoperability definition
1293,2022,2022_590,Research software standards and interoperability definition
1294,2022,2022_591,Research software standards and interoperability definition
1295,2022,2022_595,Research software standards and interoperability definition
1296,2022,2022_596,Research software standards and interoperability definition
1297,2022,2022_599,Research software standards and interoperability definition
1298,2022,2022_600,Research software standards and interoperability definition
1299,2022,2022_602,Research software standards and interoperability definition
1300,2022,2022_614,Research software standards and interoperability definition
1301,2022,2022_615,Research software standards and interoperability definition
1302,2022,2022_616,Research software standards and interoperability definition
1303,2022,2022_617,Research software standards and interoperability definition
1304,2022,2022_619,Research software standards and interoperability definition
1305,2022,2022_621,Research software standards and interoperability definition
1306,2022,2022_622,Research software standards and interoperability definition
1307,2022,2022_631,Research software standards and interoperability definition
1308,2022,2022_632,Research software standards and interoperability definition
1309,2022,2022_633,Research software standards and interoperability definition
1310,2022,2022_638,Research software standards and interoperability definition
1311,2022,2022_658,Research software standards and interoperability definition
1312,2022,2022_673,Research software standards and interoperability definition
1313,2022,2022_676,Research software standards and interoperability definition
1314,2022,2022_677,Research software standards and interoperability definition
1315,2022,2022_680,Research software standards and interoperability definition
1316,2022,2022_681,Research software standards and interoperability definition
1317,2022,2022_682,Research software standards and interoperability definition
1318,2022,2022_683,Research software standards and interoperability definition
1319,2022,2022_684,Research software standards and interoperability definition
1320,2022,2022_689,Research software standards and interoperability definition
1321,2022,2022_690,Research software standards and interoperability definition
1322,2022,2022_692,Research software standards and interoperability definition
1323,2022,2022_695,Research software standards and interoperability definition
1324,2022,2022_696,Research software standards and interoperability definition
1325,2022,2022_697,Research software standards and interoperability definition
1326,2022,2022_698,Research software standards and interoperability definition
1327,2022,2022_699,Research software standards and interoperability definition
1328,2022,2022_709,Research software standards and interoperability definition
1329,2022,2022_710,Research software standards and interoperability definition
1330,2022,2022_714,Research software standards and interoperability definition
1331,2022,2022_723,Research software standards and interoperability definition
1332,2022,2022_731,Research software standards and interoperability definition
1333,2022,2022_733,Research software standards and interoperability definition
1334,2022,2022_734,Research software standards and interoperability definition
1335,2022,2022_736,Research software standards and interoperability definition
1336,2022,2022_739,Research software standards and interoperability definition
1337,2022,2022_742,Research software standards and interoperability definition
1338,2022,2022_745,Research software standards and interoperability definition
1339,2022,2022_750,Research software standards and interoperability definition
1340,2022,2022_755,Research software standards and interoperability definition
1341,2022,2022_758,Research software standards and interoperability definition
1342,2022,2022_765,Research software standards and interoperability definition
1343,2022,2022_766,Research software standards and interoperability definition
1344,2022,2022_767,Research software standards and interoperability definition
1345,2022,2022_768,Research software standards and interoperability definition
1346,2022,2022_771,Research software standards and interoperability definition
1347,2022,2022_773,Research software standards and interoperability definition
1348,2022,2022_776,Research software standards and interoperability definition
1349,2022,2022_780,Research software standards and interoperability definition
1350,2022,2022_782,Research software standards and interoperability definition
1351,2022,2022_784,Research software standards and interoperability definition
1352,2022,2022_786,Research software standards and interoperability definition
1353,2022,2022_789,Research software standards and interoperability definition
1354,2022,2022_794,Research software standards and interoperability definition
1355,2022,2022_796,Research software standards and interoperability definition
1356,2022,2022_799,Research software standards and interoperability definition
1357,2022,2022_804,Research software standards and interoperability definition
1358,2022,2022_806,Research software standards and interoperability definition
1359,2022,2022_809,Research software standards and interoperability definition
1360,2022,2022_813,Research software standards and interoperability definition
1361,2022,2022_816,Research software standards and interoperability definition
1362,2022,2022_817,Research software standards and interoperability definition
1363,2022,2022_820,Research software standards and interoperability definition
1364,2022,2022_821,Research software standards and interoperability definition
1365,2022,2022_822,Research software standards and interoperability definition
1366,2022,2022_828,Research software standards and interoperability definition
1367,2022,2022_832,Research software standards and interoperability definition
1368,2022,2022_833,Research software standards and interoperability definition
1369,2022,2022_834,Research software standards and interoperability definition
1370,2022,2022_845,Research software standards and interoperability definition
1371,2022,2022_846,Research software standards and interoperability definition
1372,2022,2022_849,Research software standards and interoperability definition
1373,2022,2022_851,Research software standards and interoperability definition
1374,2022,2022_855,Research software standards and interoperability definition
1375,2022,2022_864,Research software standards and interoperability definition
1376,2022,2022_866,Research software standards and interoperability definition
1377,2022,2022_868,Research software standards and interoperability definition
1378,2022,2022_869,Research software standards and interoperability definition
1379,2022,2022_878,Research software standards and interoperability definition
1380,2022,2022_881,Research software standards and interoperability definition
1381,2022,2022_884,Research software standards and interoperability definition
1382,2022,2022_887,Research software standards and interoperability definition
1383,2022,2022_891,Research software standards and interoperability definition
1384,2022,2022_897,Research software standards and interoperability definition
1385,2022,2022_900,Research software standards and interoperability definition
1386,2022,2022_901,Research software standards and interoperability definition
1387,2022,2022_903,Research software standards and interoperability definition
1388,2022,2022_904,Research software standards and interoperability definition
1389,2022,2022_905,Research software standards and interoperability definition
1390,2022,2022_906,Research software standards and interoperability definition
1391,2022,2022_908,Research software standards and interoperability definition
1392,2022,2022_911,Research software standards and interoperability definition
1393,2022,2022_912,Research software standards and interoperability definition
1394,2022,2022_913,Research software standards and interoperability definition
1395,2022,2022_914,Research software standards and interoperability definition
1396,2022,2022_919,Research software standards and interoperability definition
1397,2022,2022_921,Research software standards and interoperability definition
1398,2022,2022_923,Research software standards and interoperability definition
1399,2022,2022_925,Research software standards and interoperability definition
1400,2022,2022_928,Research software standards and interoperability definition
1401,2022,2022_931,Research software standards and interoperability definition
1402,2022,2022_933,Research software standards and interoperability definition
1403,2022,2022_935,Research software standards and interoperability definition
1404,2022,2022_936,Research software standards and interoperability definition
1405,2022,2022_937,Research software standards and interoperability definition
1406,2022,2022_938,Research software standards and interoperability definition
1407,2022,2022_940,Research software standards and interoperability definition
1408,2022,2022_941,Research software standards and interoperability definition
1409,2022,2022_944,Research software standards and interoperability definition
1410,2022,2022_945,Research software standards and interoperability definition
1411,2022,2022_946,Research software standards and interoperability definition
1412,2022,2022_949,Research software standards and interoperability definition
1413,2022,2022_953,Research software standards and interoperability definition
1414,2022,2022_954,Research software standards and interoperability definition
1415,2022,2022_956,Research software standards and interoperability definition
1416,2022,2022_958,Research software standards and interoperability definition
1417,2022,2022_959,Research software standards and interoperability definition
1418,2022,2022_962,Research software standards and interoperability definition
1419,2022,2022_963,Research software standards and interoperability definition
1420,2022,2022_966,Research software standards and interoperability definition
1421,2022,2022_967,Research software standards and interoperability definition
1422,2022,2022_970,Research software standards and interoperability definition
1423,2022,2022_973,Research software standards and interoperability definition
1424,2022,2022_974,Research software standards and interoperability definition
1425,2022,2022_980,Research software standards and interoperability definition
1426,2022,2022_981,Research software standards and interoperability definition
1427,2022,2022_983,Research software standards and interoperability definition
1428,2022,2022_984,Research software standards and interoperability definition
1429,2022,2022_987,Research software standards and interoperability definition
1430,2022,2022_988,Research software standards and interoperability definition
1431,2022,2022_991,Research software standards and interoperability definition
1432,2022,2022_994,Research software standards and interoperability definition
1433,2022,2022_996,Research software standards and interoperability definition
1434,2022,2022_997,Research software standards and interoperability definition
1435,2022,2022_998,Research software standards and interoperability definition
1436,2022,2022_1000,Research software standards and interoperability definition
1437,2022,2022_1001,Research software standards and interoperability definition
1438,2022,2022_1,Job opportunities
1439,2022,2022_3,Job opportunities
1440,2022,2022_9,Job opportunities
1441,2022,2022_13,Job opportunities
1442,2022,2022_14,Job opportunities
1443,2022,2022_16,Job opportunities
1444,2022,2022_17,Job opportunities
1445,2022,2022_21,Job opportunities
1446,2022,2022_22,Job opportunities
1447,2022,2022_23,Job opportunities
1448,2022,2022_25,Job opportunities
1449,2022,2022_28,Job opportunities
1450,2022,2022_30,Job opportunities
1451,2022,2022_41,Job opportunities
1452,2022,2022_43,Job opportunities
1453,2022,2022_44,Job opportunities
1454,2022,2022_45,Job opportunities
1455,2022,2022_46,Job opportunities
1456,2022,2022_48,Job opportunities
1457,2022,2022_49,Job opportunities
1458,2022,2022_53,Job opportunities
1459,2022,2022_54,Job opportunities
1460,2022,2022_57,Job opportunities
1461,2022,2022_60,Job opportunities
1462,2022,2022_66,Job opportunities
1463,2022,2022_67,Job opportunities
1464,2022,2022_70,Job opportunities
1465,2022,2022_71,Job opportunities
1466,2022,2022_73,Job opportunities
1467,2022,2022_75,Job opportunities
1468,2022,2022_76,Job opportunities
1469,2022,2022_81,Job opportunities
1470,2022,2022_82,Job opportunities
1471,2022,2022_92,Job opportunities
1472,2022,2022_94,Job opportunities
1473,2022,2022_98,Job opportunities
1474,2022,2022_99,Job opportunities
1475,2022,2022_103,Job opportunities
1476,2022,2022_106,Job opportunities
1477,2022,2022_108,Job opportunities
1478,2022,2022_116,Job opportunities
1479,2022,2022_118,Job opportunities
1480,2022,2022_123,Job opportunities
1481,2022,2022_128,Job opportunities
1482,2022,2022_132,Job opportunities
1483,2022,2022_134,Job opportunities
1484,2022,2022_139,Job opportunities
1485,2022,2022_140,Job opportunities
1486,2022,2022_156,Job opportunities
1487,2022,2022_159,Job opportunities
1488,2022,2022_167,Job opportunities
1489,2022,2022_177,Job opportunities
1490,2022,2022_178,Job opportunities
1491,2022,2022_183,Job opportunities
1492,2022,2022_184,Job opportunities
1493,2022,2022_189,Job opportunities
1494,2022,2022_192,Job opportunities
1495,2022,2022_202,Job opportunities
1496,2022,2022_203,Job opportunities
1497,2022,2022_206,Job opportunities
1498,2022,2022_209,Job opportunities
1499,2022,2022_210,Job opportunities
1500,2022,2022_215,Job opportunities
1501,2022,2022_221,Job opportunities
1502,2022,2022_223,Job opportunities
1503,2022,2022_225,Job opportunities
1504,2022,2022_227,Job opportunities
1505,2022,2022_228,Job opportunities
1506,2022,2022_235,Job opportunities
1507,2022,2022_243,Job opportunities
1508,2022,2022_251,Job opportunities
1509,2022,2022_252,Job opportunities
1510,2022,2022_260,Job opportunities
1511,2022,2022_264,Job opportunities
1512,2022,2022_265,Job opportunities
1513,2022,2022_266,Job opportunities
1514,2022,2022_268,Job opportunities
1515,2022,2022_274,Job opportunities
1516,2022,2022_276,Job opportunities
1517,2022,2022_278,Job opportunities
1518,2022,2022_282,Job opportunities
1519,2022,2022_286,Job opportunities
1520,2022,2022_291,Job opportunities
1521,2022,2022_293,Job opportunities
1522,2022,2022_294,Job opportunities
1523,2022,2022_296,Job opportunities
1524,2022,2022_299,Job opportunities
1525,2022,2022_308,Job opportunities
1526,2022,2022_310,Job opportunities
1527,2022,2022_313,Job opportunities
1528,2022,2022_317,Job opportunities
1529,2022,2022_321,Job opportunities
1530,2022,2022_327,Job opportunities
1531,2022,2022_329,Job opportunities
1532,2022,2022_330,Job opportunities
1533,2022,2022_337,Job opportunities
1534,2022,2022_341,Job opportunities
1535,2022,2022_342,Job opportunities
1536,2022,2022_346,Job opportunities
1537,2022,2022_352,Job opportunities
1538,2022,2022_354,Job opportunities
1539,2022,2022_357,Job opportunities
1540,2022,2022_359,Job opportunities
1541,2022,2022_362,Job opportunities
1542,2022,2022_363,Job opportunities
1543,2022,2022_372,Job opportunities
1544,2022,2022_376,Job opportunities
1545,2022,2022_379,Job opportunities
1546,2022,2022_381,Job opportunities
1547,2022,2022_383,Job opportunities
1548,2022,2022_384,Job opportunities
1549,2022,2022_385,Job opportunities
1550,2022,2022_393,Job opportunities
1551,2022,2022_394,Job opportunities
1552,2022,2022_395,Job opportunities
1553,2022,2022_396,Job opportunities
1554,2022,2022_401,Job opportunities
1555,2022,2022_403,Job opportunities
1556,2022,2022_404,Job opportunities
1557,2022,2022_405,Job opportunities
1558,2022,2022_408,Job opportunities
1559,2022,2022_410,Job opportunities
1560,2022,2022_411,Job opportunities
1561,2022,2022_422,Job opportunities
1562,2022,2022_423,Job opportunities
1563,2022,2022_424,Job opportunities
1564,2022,2022_426,Job opportunities
1565,2022,2022_428,Job opportunities
1566,2022,2022_431,Job opportunities
1567,2022,2022_440,Job opportunities
1568,2022,2022_441,Job opportunities
1569,2022,2022_446,Job opportunities
1570,2022,2022_449,Job opportunities
1571,2022,2022_453,Job opportunities
1572,2022,2022_456,Job opportunities
1573,2022,2022_459,Job opportunities
1574,2022,2022_466,Job opportunities
1575,2022,2022_469,Job opportunities
1576,2022,2022_474,Job opportunities
1577,2022,2022_475,Job opportunities
1578,2022,2022_476,Job opportunities
1579,2022,2022_479,Job opportunities
1580,2022,2022_480,Job opportunities
1581,2022,2022_481,Job opportunities
1582,2022,2022_487,Job opportunities
1583,2022,2022_493,Job opportunities
1584,2022,2022_494,Job opportunities
1585,2022,2022_495,Job opportunities
1586,2022,2022_498,Job opportunities
1587,2022,2022_499,Job opportunities
1588,2022,2022_501,Job opportunities
1589,2022,2022_502,Job opportunities
1590,2022,2022_504,Job opportunities
1591,2022,2022_510,Job opportunities
1592,2022,2022_520,Job opportunities
1593,2022,2022_521,Job opportunities
1594,2022,2022_523,Job opportunities
1595,2022,2022_525,Job opportunities
1596,2022,2022_530,Job opportunities
1597,2022,2022_531,Job opportunities
1598,2022,2022_539,Job opportunities
1599,2022,2022_542,Job opportunities
1600,2022,2022_552,Job opportunities
1601,2022,2022_556,Job opportunities
1602,2022,2022_559,Job opportunities
1603,2022,2022_561,Job opportunities
1604,2022,2022_562,Job opportunities
1605,2022,2022_569,Job opportunities
1606,2022,2022_570,Job opportunities
1607,2022,2022_573,Job opportunities
1608,2022,2022_576,Job opportunities
1609,2022,2022_579,Job opportunities
1610,2022,2022_585,Job opportunities
1611,2022,2022_588,Job opportunities
1612,2022,2022_589,Job opportunities
1613,2022,2022_595,Job opportunities
1614,2022,2022_596,Job opportunities
1615,2022,2022_599,Job opportunities
1616,2022,2022_600,Job opportunities
1617,2022,2022_610,Job opportunities
1618,2022,2022_614,Job opportunities
1619,2022,2022_616,Job opportunities
1620,2022,2022_619,Job opportunities
1621,2022,2022_620,Job opportunities
1622,2022,2022_622,Job opportunities
1623,2022,2022_626,Job opportunities
1624,2022,2022_627,Job opportunities
1625,2022,2022_628,Job opportunities
1626,2022,2022_631,Job opportunities
1627,2022,2022_632,Job opportunities
1628,2022,2022_633,Job opportunities
1629,2022,2022_637,Job opportunities
1630,2022,2022_638,Job opportunities
1631,2022,2022_645,Job opportunities
1632,2022,2022_658,Job opportunities
1633,2022,2022_676,Job opportunities
1634,2022,2022_678,Job opportunities
1635,2022,2022_679,Job opportunities
1636,2022,2022_681,Job opportunities
1637,2022,2022_683,Job opportunities
1638,2022,2022_684,Job opportunities
1639,2022,2022_689,Job opportunities
